ImageId,EncodedPixels
test_mask_849,1253 1 14115 1 15853 1 15856 1 16102 1 16161 1 16334 1 16351 2 16356 1 16581 1 16584 2 16605 2 16663 1 16829 1 16831 1 17091 1 17353 1 17603 2 17822 1 18067 3 18318 3 18323 1 18569 2 18573 2 18604 2 18817 3 18831 1 18849 1 18855 1 19069 2 19315 1 19339 1 19558 1 19566 6 19589 1 19598 2 19800 1 19816 1 19820 1 19843 1 20060 2 20088 1 20293 1 20553 2 20558 1 20561 1 20563 1 20566 2 20587 1 20589 1 20592 1 20597 1 20808 3 20814 1 20834 1 20837 1 20840 1 20842 1 20845 1 21066 1 21087 1 21089 1 21093 1 21300 1 21315 1 21556 1 21559 2 21566 2 21800 4 21818 2 22052 2 22303 2 22306 3 22316 1 22548 1 22553 2 22557 2 22565 2 22800 1 22803 2 22809 2 22816 1 23039 1 23054 1 23559 2 24548 1 25802 1 26551 1 27039 1 27288 2 27539 1 28043 1 28285 1 28786 1 29536 1 29538 1 29786 1 29788 2 30034 1 30036 3 30284 1 30286 3 30534 2 30537 1 30539 1 30786 1 30788 2 31033 2 31038 2 31286 1 31288 2 31789 1 32034 3 32786 1 33538 1 34037 2 34535 1 35038 2 35288 2 36036 1 37536 1 37786 3 38037 2 38284 2 39052 1 39800 1 40050 1 40053 2 40059 1 40301 1 40792 1 40800 1 41052 2 41074 1 41301 1 41304 1 41551 1 41553 1 41800 3 41821 1 41823 1 42051 1 42053 2 42072 1 42319 1 42321 2 42381 1 42552 2 42817 1 42827 1 43071 1 43075 1 43078 1 43570 3 43624 1 43819 1 43825 1 44069 1 44327 1 44575 1 44577 1
test_mask_850,1253 1 13838 1 13869 1 13874 1 14620 1 15633 1 15884 1 16119 1 16351 2 16382 2 16637 2 16841 2 16872 3 17091 2 17122 3 17137 1 17373 2 17383 1 17624 1 17796 1 18037 2 18287 1 18292 1 18375 1 18537 2 18604 2 18629 1 18787 2 19037 2 19126 1 19128 1 19284 1 19371 2 19538 1 19785 2 19788 2 20036 1 20283 4 20288 1 20535 4 20783 3 21285 2 21786 1 21788 1 22036 1 22284 3 22288 1 22536 1 41275 1 41291 1 41526 1 41534 1 41667 1 42780 2 43028 1 43777 2 47800 1 47831 1 48084 1
test_mask_851,1253 1 1456 1 16383 1 17123 1 17624 1 17847 1 17850 1 17878 1 18067 1 18098 3 18131 1 18319 2 18348 1 18350 3 18375 1 18381 1 18383 1 18569 2 18572 1 18592 1 18595 1 18597 1 18600 2 18604 1 18626 1 18632 1 18635 1 18815 1 18818 3 18822 1 18850 1 19070 1 19316 1 19339 1 19347 1 19565 1 19571 1 19816 2 19819 1 19916 1 20151 1 20314 1 20319 2 20563 1 20567 4 20810 2 20814 2 20904 1 21315 1 21556 2 21562 1 21801 1 21931 2 22052 1 22303 1 22305 1 22307 2 22554 1 22557 2 22943 1 24445 1 30288 1 30789 1 32044 1 39800 1 40050 1 41802 1 42053 1 42057 1 43565 1 43569 2 43819 1 44069 1 45820 1 51002 1
test_mask_852,1253 1 19569 2 19601 1 20060 1 20068 1 20315 1 20567 1 20569 2 20589 1 20809 1 20840 1 21065 1 21067 1 21315 1 21556 1 21559 1 21593 1 21619 1 21622 1 21624 1 21800 5 21806 2 21811 1 21817 1 21819 1 21863 1 21869 1 21874 1 21880 1 22052 2 22066 2 22084 1 22115 1 22302 4 22307 2 22367 1 22369 2 22548 1 22550 1 22553 2 22557 1 22565 5 22619 1 22621 1 22800 2 22803 3 22809 2 22815 2 22865 1 22872 1 23054 2 23061 1 23120 1 23300 1 23311 2 23554 2 23559 2 23800 1 24298 1 24303 2 24542 1 24548 1 24554 1 25552 1 25801 2 26037 1 26051 1 26301 1 26550 2 27039 1 27288 2 27536 1 27538 2 28033 1 28043 1 28285 1 29536 1 29538 1 29786 1 29788 1 30034 1 30036 3 30284 1 30287 2 30535 3 30539 1 30788 1 31034 1 31286 1 31288 2 34038 1 34535 1 35039 1 35289 1 37536 1 37788 1 38038 1 38285 1 38287 1 39038 2 40784 1 41787 1 42038 1 42285 1 43038 2 45536 1 45538 1 45788 1 46035 1 49803 1
test_mask_853,1253 1 11875 1 12090 1 12124 1 12127 1 12337 1 12345 1 12368 1 12376 1 12622 1 12837 1 12844 1 12871 1 13120 1 13619 1 13869 1 13874 1 14067 2 14316 4 14334 1 14567 4 14620 1 14816 1 14819 1 14838 1 16056 1 18800 1 21788 1 22036 1 22286 1 22288 1 22538 1 22785 1 23289 1 27289 1 27539 1 28285 2 28786 1 29034 1 29283 1 29536 1 29784 1 29786 1 29788 1 30034 1 30036 1 30038 1 30284 1 30286 3 30535 1 31034 1 31286 1 31288 1 32035 2 37817 1 38815 1 39570 1 39831 1 40070 1 40081 1 40083 1 40582 1 40815 1 40827 2 41074 1 41076 1 41326 1 42080 1
test_mask_854,1253 1 18350 1 18834 1 19097 1 19100 1 19568 3 19585 1 19591 1 19598 4 19810 1 19817 1 19820 2 19831 1 19841 1 19843 1 20059 3 20068 1 20091 2 20123 1 20307 1 20315 2 20336 1 20338 1 20367 1 20554 3 20558 1 20561 2 20566 2 20579 1 20585 3 20589 2 20593 1 20597 1 20808 2 20834 1 20837 1 20839 2 21058 1 21066 1 21075 1 21083 1 21086 2 21089 1 21316 1 21331 1 21553 1 21556 1 21558 2 21584 2 21800 2 21805 1 21818 1 21831 2 21834 2 22052 2 22066 1 22084 1 22302 1 22304 2 22316 1 22333 1 22335 1 22414 1 22550 1 22553 2 22557 1 22568 2 22582 1 22584 2 22800 1 22803 2 23054 2 23059 1 23300 2 23311 2 23331 1 23559 1 23583 1 23800 1 23805 1 24053 2 24298 1 24302 3 24548 1 24552 3 24798 1 24800 1 25050 1 25802 1 25826 1 26051 1 26075 1 26323 2 26550 1 26800 1 27289 1 27539 1 28306 1 28311 1 28558 1 29303 1 29536 1 29786 1 29788 1 30034 2 30284 1 30287 2 30535 2 31289 1 31803 2 32053 1 32298 1 32303 2 32551 1 32553 1 32804 1 33049 1 33302 1 33304 1 33551 1 33554 2 33802 1 34042 1 34054 1 48076 1 48819 1 49069 1 49316 2 49319 2 49566 5 49808 1 49818 3 49822 1 50058 1 50065 2 50068 3 50072 1 50075 1 50319 1 50565 3 50573 1 50575 1 50824 2 50827 2 50833 1 50843 1 51320 2 51336 1 51565 1 51569 1 51573 1 51581 2 51819 2 52068 3 52076 2 52081 1
test_mask_855,1253 1 13869 1 13874 1 15831 1 15835 1 15840 1 15846 1 16087 1 16092 1 16102 1 16334 2 16351 2 16383 1 16581 1 16584 2 16595 1 16601 1 16605 2 16626 1 16829 1 16831 1 16834 2 16841 3 16845 1 17085 1 17091 2 17833 2 18068 1 18083 1 18319 1 18332 2 18569 2 18574 1 18582 1 18831 1 19316 2 19339 1 19569 2 19820 1 20060 1 20064 1 20558 1 20563 1 20566 2 20660 1 21159 1 21553 1 21556 1 21558 3 21800 3 21805 2 21811 1 21931 1 22052 2 22303 2 22306 4 22548 1 22553 2 22557 3 22566 1 22800 1 22803 3 22809 1 23048 1 23054 1 23061 1 23553 2 23559 2 23800 1 23805 1 24052 1 24054 1 24298 1 24302 3 24548 1 24553 2 24798 1 25299 1 25552 1 25801 2 25804 1 26051 2 26298 1 26300 5 26550 2 26800 1 29049 1 29713 1 30058 2 30304 1 30307 1 30463 1 40331 1 43252 1
test_mask_856,1253 1 16130 1 16365 1 16387 1 16615 3 16632 2 16637 1 16872 1 17091 1 17122 2 17627 1 17629 1 17848 3 17853 2 17871 1 17873 1 17882 1 18098 3 18114 1 18131 1 18333 1 18344 1 18348 4 18354 2 18374 1 18593 1 18595 3 18600 2 18604 2 18616 1 18624 1 18848 2 18856 1 18862 1 18866 1 19086 1 19095 1 19100 1 19339 1 19345 1 19347 1 19370 1 19569 2 19591 1 19598 2 19601 1 19616 1 19622 1 19630 1 19660 2 19664 1 19820 1 19831 1 19843 1 19862 1 19874 1 19909 1 19916 1 20088 1 20092 1 20119 1 20150 2 20335 2 20366 2 20370 1 20567 2 20586 2 20589 1 20591 2 20617 1 20620 2 20623 1 20655 1 20834 1 20837 2 20840 1 20856 2 20865 1 20868 1 20871 1 20902 1 20904 1 20907 1 20911 1 21086 2 21089 1 21093 1 21118 1 21124 1 21155 1 21159 1 21362 1 21553 1 21556 4 21562 1 21584 1 21590 1 21613 1 21615 2 21618 1 21621 2 21684 1 21800 2 21805 3 21817 2 21831 2 21834 2 21863 1 21866 1 21874 1 22051 1 22053 1 22065 5 22084 1 22302 1 22304 2 22307 3 22315 5 22335 2 22367 1 22370 2 22550 1 22553 2 22557 1 22565 5 22579 1 22584 2 22616 1 22619 1 22621 1 22801 1 22803 1 22805 1 22809 1 22815 5 22871 1 23053 3 23061 1 23069 1 23124 1 23300 1 23311 2 23331 1 23362 2 23371 1 23550 1 23552 4 23559 2 23562 2 23572 1 23583 1 23612 4 23621 1 23684 1 23800 1 23802 1 23804 2 23835 1 23854 1 23862 1 23866 1 23925 1 24048 1 24052 3 24057 1 24104 1 24110 3 24116 1 24173 1 24298 1 24302 3 24307 1 24314 1 24323 1 24326 1 24329 1 24432 1 24548 1 24550 1 24553 3 24559 1 24576 1 24582 1 24607 1 24610 1 24613 4 24621 1 24673 1 24679 1 24692 1 24798 1 24800 1 24803 1 24809 3 24824 1 24857 2 24860 2 24923 1 24934 2 25050 1 25077 1 25108 1 25112 2 25299 2 25358 1 25362 2 25552 1 25554 1 25574 2 25577 1 25613 5 25623 1 25678 3 25689 2 25800 5 25825 3 25864 1 25866 1 25926 1 25944 1 26037 1 26045 1 26051 2 26054 1 26074 2 26113 2 26176 1 26191 1 26292 1 26295 1 26298 1 26300 5 26323 3 26361 4 26439 3 26543 1 26550 1 26564 1 26574 1 26611 3 26690 4 26862 1 26936 1 26943 1 27051 1 27112 3 27176 1 27185 1 27288 2 27317 1 27441 1 27539 1 27544 1 28285 1 28306 1 28310 2 28430 2 28467 1 28556 1 28683 1 28717 1 28786 1 28967 2 29308 5 29429 1 29536 1 29562 1 29786 1 29788 1 29809 1 30034 1 30036 2 30057 3 30065 2 30215 1 30222 1 30287 2 30304 1 30307 3 30315 1 30463 1 30534 2 30559 1 30709 1 30715 1 31458 1 31552 1 32298 1 32303 1 32704 1 33802 1 34050 2 39069 2 39315 2 39569 1 39815 1 40063 1 40066 1 40068 4 40318 2 40324 1 40326 1 40569 1 40571 1 40815 1 41068 3 41072 1 41074 1 41316 1 41320 1 41327 1 41567 2 41817 1 41819 1 41821 1 41823 1 42063 1 42069 1 42072 1 42315 2 42319 4 42325 1 42329 1 42334 1 42337 1 42368 1 42815 3 42823 1 42825 2 42831 1 42874 1 43070 1 43074 2 43077 2 43083 1 43091 1 43093 2 43124 1 43316 1 43333 1 43336 1 43565 1 43569 2 43572 1 43819 1 43823 1 43832 1 43878 1 44068 3 44075 1 44083 1 44127 1 44319 2 44325 3 44331 2 44576 2 44609 1
test_mask_857,1253 1 10097 1 10103 1 10602 2 10850 1 11097 1 11102 2 11351 2 11853 1 11856 1 13837 1 14819 1 14838 1 16829 1 17327 1 18076 1 18324 1 18574 1 18823 1 19538 1 21299 1 21801 2 22036 2 22287 2 22538 1 22548 1 22785 1 22789 1 22800 1 23039 1 23538 2 26037 1 26537 2 26788 1 27289 1 27539 1 28293 1 30288 1 30534 2 31286 1 31288 2 31789 1 32786 1 33536 1 33786 1 33788 1 34034 1 34037 3 34285 1 34288 1 34534 1 38038 1 40036 1 40261 1 40827 1 41509 1 41534 1 41536 1 41787 1 41789 1 42038 1 42602 1 43038 1 43252 1
test_mask_858,1253 1 18099 2 18355 1 18600 2 18605 1 18850 1 19340 1 19348 1 19569 2 19601 1 19632 1 19820 1 19847 1 19880 1 20088 1 20314 2 20320 1 20336 1 20367 1 20566 5 20589 1 20592 2 20595 1 20620 1 20624 1 20626 1 20629 1 20837 1 20840 1 20842 1 20871 1 20873 1 21075 1 21093 1 21124 1 21317 1 21553 1 21556 2 21559 1 21562 1 21800 1 21814 1 21816 4 22053 1 22066 4 22307 2 22315 5 22553 2 22557 1 22566 5 22815 3 23308 1 23550 1 23554 1 23559 1 23800 2 23804 2 24052 3 24057 1 24298 1 24302 3 24548 1 24552 3 24559 1 25299 2 25552 1 25801 2 25804 1 26051 4 26300 5 26550 1 26553 1 27039 1 27288 2 27538 2 28285 2 28786 1 29034 1 29536 1 29786 1 29788 2 30034 1 30036 3 30287 2 30534 2 30537 1 30539 1 30788 2 31286 1 31288 2 31301 2 33536 1 33538 1 33786 4 34034 1 34037 2 34051 1 34287 4 34535 1 34788 2 35038 2 35286 1 35288 2 35539 1 36035 2 37286 1 37536 1 37538 1 37784 1 37786 3 38034 1 38036 3 38284 2 38288 2 38535 1 38539 1 38784 1 39039 1 39800 1 40050 1 40301 1 41053 1 41068 3 41074 1 41301 2 41304 1 41320 1 41551 1 41553 1 41567 1 41569 1 41800 4 41820 2 41823 1 42053 2 42069 1 42072 1 42315 1 42319 4 42325 1 42329 1 42334 1 42570 1 42800 1 42815 3 42825 4 42834 2 42842 2 43070 1 43074 2 43077 2 43083 1 43316 2 43322 1 43563 3 43569 2 43572 1 43583 1 43585 1 43818 3 43823 1 43830 1 43832 1 44067 4 44074 1 44076 1 44083 1 44316 5 44325 3 44331 3 44577 1 44582 1 44815 1 45068 2 45076 1 45085 1 45317 2 45567 1 45814 1 45817 1 45819 2 46065 1 46080 1 46581 1
test_mask_859,1253 1 1331 1 1456 1 16087 1 16119 1 16134 1 16352 1 16382 2 16414 1 16626 1 16632 2 16873 1 16877 1 17123 1 17154 1 17624 1 17627 1 17878 1 18320 1 18375 1 18381 1 18601 1 18604 1 18626 1 18632 1 18635 1 18912 1 19378 1 19538 1 19601 1 19847 1 19916 1 20056 1 20119 1 20165 1 20319 2 20336 1 20367 1 20595 1 20626 1 20657 1 20811 1 21001 1 21503 1 22287 1 22553 1 22557 1 23039 1 23538 1 24966 1 26789 1 27039 1 27288 2 28043 2 28293 2 30037 1 30288 1 30535 1 31039 1 31288 1 32035 1 35039 1 35289 1 38304 1 38552 1 38554 1 38800 1 39306 1 39552 1 39554 1 39800 1 39803 1 40050 1 40053 2 40300 2 40559 2 40819 1 41053 1 41069 1 41071 1 41074 2 41800 3 41824 1 42053 2 42072 2 42083 1 42327 1 42576 1 42815 2 42827 1 42835 1 43075 1 43078 1 43080 1 43315 2 43321 1 43563 3 43569 2 43577 1 43586 1 43815 1 43818 2 43829 1 44063 1 44067 4 44075 1 44317 4 44325 3 45317 1 45567 1 45815 3 45819 1 46066 1 47862 3 48113 1 48389 1 48881 1
test_mask_860,1253 1 10088 1 13869 1 14119 1 14866 1 15115 1 16664 1 20319 2 20336 1 20567 3 20579 1 22307 1 22553 1 22557 2 22803 1 23554 2 24548 1 25299 1 25802 2 26038 1 26300 2 26537 1 26550 1 26787 1 27039 1 27288 2 27538 2 28036 1 28286 1 29036 1 29536 1 29786 1 29788 1 30034 1 30036 1 30038 1 30287 2 30534 2 31288 1 32034 1 32786 1 33538 1 33786 1 34036 3 36036 1 39800 1 40049 1 42322 1 42571 1 43078 1 43571 1
test_mask_861,1253 1 12090 1 12621 2 12871 1 13089 1 13371 1 14084 1 14334 1 14578 1 19538 1 30288 1 30535 1 31288 1 33786 1 34038 1 36967 1 38038 1 39038 1 40536 1 41284 1 41286 1 41526 1 41534 1 41536 1 41787 1 41789 1 42032 1 42034 1 42037 2 42285 1 42287 1 43038 1 45536 1 45538 1 45788 1 47550 1 47800 1 47831 1 48076 1 49613 1 51002 1
test_mask_862,1253 1 8882 1 8960 1 9380 1 9965 1 10072 1 10082 1 10088 1 10119 1 10131 1 10166 1 10213 1 10334 1 10458 1 10577 1 10587 1 10593 1 10624 1 10633 1 10711 1 10831 1 10834 1 10876 1 10881 1 11050 1 11066 1 11068 1 11070 1 11072 1 11081 1 11084 1 11088 1 11097 1 11100 1 11102 1 11113 1 11115 1 11131 1 11206 2 11304 2 11319 2 11335 2 11350 2 11366 1 11382 1 11429 1 11577 1 11586 1 11593 1 11671 1 11820 1 11825 1 11828 1 11841 1 12077 1 12093 1 12325 1 12559 1 12572 1 12574 2 12590 1 12809 1 12824 1 12839 1 13324 2 13328 2 13588 1 14804 1 18052 1 18548 1 18553 2 18800 2 19538 1 19794 1 20044 1 20293 1 20546 1 20792 2 21293 1 21786 1 21788 1 22036 3 22284 1 22286 3 22290 1 22532 1 22534 1 22537 2 22784 2 22787 1 22789 1 23038 2 23284 1 23536 1 23538 2 25786 3 26034 1 26036 1 26038 1 26284 5 26534 2 26537 1 26785 1 27288 1 27538 2 28035 2 28285 2 28786 1 29034 1 29283 1 29786 1 30034 1 30036 1 30038 1 30284 5 30535 1 31288 1 32286 1 32786 1 35288 1 37536 1 37786 1 38036 1 38038 1 39786 1 40036 1 40784 1 41793 1 42800 1 43548 1 44304 1 44549 1 45816 1 47083 1 47330 2 47581 1 47831 1 47834 2 48082 1 48084 2 48329 1 49085 1 49332 1 49442 1 49582 2 49614 1 49692 1 49830 1 49834 2 49838 1 49854 1 49866 1 49944 1 50190 1 50581 1 50597 1 51344 3 51351 2 51367 1 51378 1 51446 2 51456 1 52100 2 52124 1 52126 1 52202 1
test_mask_863,1253 1 1456 1 15846 1 16333 2 16346 1 16351 2 16383 1 16581 1 16584 1 16601 2 16829 1 16834 1 16841 1 16845 1 16873 2 17091 2 17122 2 17346 2 17624 1 17822 1 17840 1 17842 1 18084 1 18131 1 18320 1 18333 1 18569 2 18572 1 18579 1 18635 1 18822 1 18831 1 19070 1 19320 1 19339 1 19378 1 19565 1 19568 4 19816 2 19819 3 20064 1 20068 1 20314 2 20318 4 20563 1 20566 5 20574 1 20815 2 21066 1 21315 3 21556 1 21558 2 21561 2 21564 1 21567 1 21800 1 21806 2 21811 1 21816 4 22052 1 22067 2 22304 1 22307 2 22315 3 22553 2 22557 1 22566 2 22569 1 22803 1 22809 1 22816 1 23055 1 23060 2 23308 2 23316 1 23554 1 23559 2 23805 1 24056 2 24303 2 24309 1 24548 1 24554 1 24558 2 25552 1 25801 2 26051 3 26301 4 26550 2 26553 2 26800 2 30058 2 31298 1 39315 1 39819 2 40068 3 40321 1 40569 1 40815 2 40819 1 41071 2 41074 3 41326 2 41821 1 41824 2 42072 2 42322 1 42828 1 43078 1 43083 1 45856 1 47862 1
test_mask_864,1253 1 13869 1 13874 1 13900 1 14868 1 14878 1 14881 1 14884 1 14897 1 15116 1 15131 2 15134 1 15147 2 15162 1 15382 1 15625 1 15655 1 15867 1 15872 1 15875 1 15878 1 15887 1 15889 2 15903 1 15905 2 16371 1 16382 2 16387 1 16434 1 16615 2 16621 1 16627 1 16636 3 16887 1 16891 1 17122 2 17137 1 17139 2 17370 1 17385 1 17389 1 17847 1 17947 1 18084 1 18333 1 18604 2 18834 1 18850 1 18886 1 18943 1 19084 1 19100 1 19194 1 19425 1 19591 1 19687 1 19701 3 19821 1 19843 1 19943 1 20449 1 20569 2 20574 1 20579 1 20587 1 20589 2 20673 1 20837 1 20840 1 21449 1 21556 1 21590 1 21806 2 21816 4 22067 3 22317 4 22557 1 22568 3 22803 1 22815 6 23054 1 23312 1 23320 1 23559 2 23563 1 23575 1 23812 1 24060 1 24070 1 24303 3 24307 3 24323 1 24554 1 24559 1 24808 4 25056 1 25058 1 25801 2 26051 2 26303 2 26324 1 26550 1 26554 1 27317 1 29314 1 29562 1 29568 1 30058 1 30066 2 30304 1 30307 2 30316 1 30319 1 30565 1 31065 2 32303 1 33552 1 33801 1 34051 2 39818 1 40068 3 40815 1 41068 2 41072 1 41074 1 41316 2 41320 1 41326 1 41817 1 41820 1 41823 2 41831 1 42069 1 42072 1 42315 1 42816 2 45933 1 46874 1 47862 1 47865 1 47871 1 48106 2 48110 1 48113 1 48115 1 48121 1 48178 1 48365 1 48428 1 48596 1 48850 1 48860 2 48863 1 48865 2 49097 1 49107 2 49113 4 49364 3 49601 1 49605 1 49612 5 49850 1 49854 1 49862 5 49885 1 50111 1 50113 1 50131 1 50352 2 50364 2 50598 1 50605 3 50612 2 50639 1 50867 1 50872 1 50874 2 50878 1 50880 1 50883 1 50887 1 50890 1 51126 1 51128 1 51130 1 51367 2 51374 1 51376 3 51382 1 51384 2 51614 1 51626 1 51628 1 51632 1 51642 1 51876 1 51880 3 52123 2 52126 2 52129 3 52134 1 52138 2 52145 1 52372 1 52376 1 52378 2 52388 2 52623 1 52627 1 52631 1 52880 1 52882 1 53628 1
test_mask_865,1253 1 13838 1 14088 1 16320 1 16829 1 16841 2 16845 1 17091 3 17342 1 17833 1 17848 1 18068 1 18324 2 18569 2 18574 1 18823 1 19074 1 19316 1 19538 2 19569 2 19816 2 19819 2 20068 1 20315 1 20319 1 20414 1 20563 1 20566 4 20582 1 20660 1 20809 2 20814 1 20816 1 21315 1 21556 1 21559 2 21801 1 21818 2 22288 1 22305 1 22307 2 22316 2 22538 1 22557 1 22565 2 22803 1 23060 1 23309 1 23316 1 23538 2 24798 1 27288 2 27539 1 28286 1 29536 1 29786 1 29788 1 30034 1 30038 1 30287 2 30535 1 30537 1 31288 1 34038 1 35288 1 38038 1 39800 1 40050 1 40301 1 41052 2 41301 1 41303 2 41667 1 41800 3 42050 2 42053 2 42319 1 42553 1 42800 1 42827 1 43074 2 43078 1 43083 1 43315 1 43568 3 43819 1 44067 4 44083 1 44316 1 44318 3 44326 2 44577 1 45085 1
test_mask_866,1253 1 16351 2 16601 1 16841 2 16845 1 17091 2 17593 1 17598 1 17600 1 17818 1 17848 1 17850 1 18067 3 18100 1 18318 3 18346 1 18569 2 18604 2 18815 1 18819 1 19315 2 19347 1 19558 1 19566 5 19800 1 19810 1 19813 1 20060 2 20293 1 20304 2 20556 1 20558 1 20560 2 20563 1 20567 1 20808 4 20814 1 21065 1 21300 1 21558 3 21567 2 21800 5 21818 2 22052 2 22303 2 22306 3 22316 2 22548 1 22553 2 22557 2 22566 1 22785 1 22789 1 22800 1 22803 2 22809 2 23039 1 23054 1 23309 1 23538 1 23554 2 24548 1 26037 2 26288 1 26298 1 26537 1 26539 1 26551 1 26785 1 26789 1 26795 1 27039 1 27288 2 27536 1 27538 2 27789 1 28033 2 28036 1 28285 2 28786 1 29034 2 29283 1 29286 1 29536 1 29538 1 29786 4 30034 5 30282 1 30284 1 30286 4 30534 4 30539 1 30787 3 31034 1 31038 2 31286 1 31288 2 32035 2 33042 1 40068 1 40319 1 40321 1 40326 1 40567 1 40570 1 40815 1 40819 1 40828 1 41068 2 41074 1 41316 1 41320 1 41326 1 41820 1 41824 1 41832 1 42069 2 42072 2 42325 1 42350 1 42352 2 42571 1 42602 1 42817 1 42825 1 42859 1 42874 1 43078 1
test_mask_867,1253 1 13869 1 16108 1 16351 2 16356 1 16601 2 16605 2 16841 2 16845 1 17091 2 17105 1 17593 1 17816 3 17822 1 17847 2 17850 1 18066 4 18099 2 18315 1 18318 4 18323 1 18568 3 18572 1 18595 1 18600 1 18803 1 18816 7 19068 3 19100 1 19315 2 19339 1 19538 1 19554 1 19558 1 19565 6 19800 1 19816 2 19819 2 20060 2 20068 1 20304 1 20308 1 20314 2 20414 1 20553 2 20558 1 20561 1 20563 1 20566 4 20808 4 20814 2 20837 1 20840 1 21061 2 21066 1 21299 2 21315 1 21556 2 21559 4 21800 5 21819 1 22051 3 22302 4 22307 2 22316 1 22548 1 22550 1 22553 2 22557 2 22566 1 22800 2 22803 2 22809 1 23054 1 23300 2 23308 2 23553 3 23800 1 24298 1 24548 1 24554 1 25299 2 25802 1 26037 1 26287 2 26298 1 26301 1 26537 2 26540 1 26550 2 26553 1 26795 1 26800 1 27039 1 27286 1 27288 2 27536 1 27538 2 28035 2 28043 1 28285 2 28786 1 29034 2 29283 1 29536 1 29538 1 29786 1 29788 2 30034 1 30036 3 30284 1 30286 5 30534 2 30537 1 30539 1 30788 2 31034 1 31039 1 31286 1 31288 2 31295 1 31540 1 32035 1 32044 1 32296 1 33042 1 33538 1 33786 1 34034 1 34037 2 34288 1 34290 1 34535 1 35038 1 35288 2 35539 1 36035 1 37787 1 38038 1 38287 1 39305 1 39799 2 40053 1 40301 1 41053 1 41301 2 41304 1 41800 4 42051 1 42053 2 42553 1 42800 1 43565 1 43872 1 44068 1
test_mask_868,1253 1 19569 1 19632 1 20336 1 20414 1 20587 1 20626 1 22553 1 26287 1 28527 1 29705 1 29784 1 30288 1 30535 1 31288 1 31778 1 32026 2 32527 1 32786 1 33786 1 34036 1 34038 1 34693 1 38038 1 39800 1 40303 1 41053 1 41074 1 41553 1 41800 3 41823 1 42053 2 42325 1 42553 1 42800 1 42817 1 43075 1 43078 1 43569 2 44068 3 44316 4 44325 2 45068 2 45317 1 45567 1 45815 1 45817 4 46065 1
test_mask_869,1253 1 16352 1 16606 1 18067 3 18318 2 18569 2 18818 2 19068 2 19315 1 19538 1 19569 2 19810 1 19817 1 20061 1 20308 1 20414 1 20558 1 20566 2 20806 1 20809 1 21801 2 22052 1 22548 1 22553 1 22785 1 22787 1 23039 1 29536 1 29788 1 30284 1 30287 2 30324 1 30535 1 31286 1 31288 1 32036 1 34074 1 39049 1 39052 1 39299 1 39302 1 39799 2 40050 2 40053 2 40301 1 40550 1 40552 1 40554 1 40799 2 41049 1 41051 3 41074 2 41298 1 41301 4 41327 1 41551 1 41553 1 41800 3 41823 1 42050 2 42053 2 42072 1 42319 1 42322 1 42552 2 42800 2 42826 1 43062 1 43074 1 43078 1 43315 1 43565 1 43569 1 43819 1 43831 1 43872 1 44067 4 44076 1 44083 1 44310 2 44313 2 44317 3 44325 3 44332 2 44565 1 44577 1 46080 1
test_mask_870,1253 1 18099 2 18600 1 19557 2 19567 2 19585 1 19632 1 19800 1 19809 4 19903 1 20060 2 20154 1 20305 1 20307 1 20414 1 20554 3 20558 5 20579 1 20626 1 20657 1 20660 1 20806 4 21159 1 21299 2 21792 1 21800 2 21803 2 22052 2 22303 2 22548 1 22550 1 22553 2 23300 1 23551 2 24292 1 24295 1 24298 1 24542 1 25544 1 25794 1 26292 1 26295 1 27289 1 27539 1 28034 1 29536 3 29786 3 30034 3 30038 1 30284 1 30286 3 30533 1 30535 1 30785 1 31286 1 31288 2 31532 1 32034 3 32285 2 32786 1 33034 1 33286 1 33786 1 34036 1 34038 1 34285 1 34535 1 35288 2 36036 1 38038 1 39800 1 40052 1 41303 1 41800 3 42827 1 44068 2 47864 1
test_mask_871,1253 1 16352 1 16383 1 16626 1 16841 2 17091 2 17848 1 17850 1 18099 2 18574 1 18597 1 19661 1 19663 1 19911 1 19915 1 20186 1 20429 1 20433 1 20445 1 20548 1 20567 1 20660 1 20662 1 20934 3 21186 1 21681 2 21684 1 21931 2 22432 2 22682 3 22928 1 22934 1 22940 1 23182 1 23185 2 23433 1 23684 1 24935 2 32215 1 40311 2 40827 1 43628 1
